3096,Mercedes-Benz E-Class E250 CDI Avantgrade,2015,41057,4,1,1,13.0,2143,201.1,5,48256.414876640214,30097.86
3097,Maruti Wagon R LXI CNG,2012,92000,1,0,2,36.68,998,58.2,5,8580.232556789955,3666.0
3098,Ford EcoSport 1.5 TDCi Trend Plus,2016,20000,4,0,1,22.77,1498,98.59,5,17568.364473908136,9653.800000000001
3099,Hyundai i20 1.2 Magna,2011,52359,3,0,1,18.5,1197,80.0,5,9038.810715826598,3971.5
3100,Honda City i VTEC V,2016,17000,3,0,2,17.8,1497,117.3,5,18210.373896559435,10081.5
3101,Nissan Micra Diesel XV,2011,39002,4,0,1,23.08,1461,63.1,5,8305.085661367972,3482.7000000000003
3102,Ford Figo Diesel EXI,2010,129986,4,0,2,20.0,1399,68.0,5,8947.095084019269,3910.4
3103,Nissan Micra XL,2013,45000,3,0,1,18.44,1198,75.0,5,6287.341761606745,2138.5
3105,Honda Accord 2.4 MT,2009,82002,3,0,2,12.8,2354,177.6,5,13624.592306193015,7026.5
3106,Skoda Superb Elegance 1.8 TSI AT,2010,67000,3,1,1,13.7,1798,157.75,5,11698.564038239121,5743.400000000001
3107,Maruti Omni 8 Seater BSIV,2017,21260,3,0,1,14.0,796,35.0,5,8396.801293175298,3543.7999999999997
3108,Hyundai i20 Magna Optional 1.4 CRDi,2012,55362,4,0,1,21.9,1396,88.8,5,10873.123351973165,5193.5
3109,Hyundai Creta 1.6 CRDi AT SX Plus,2017,13000,4,1,1,17.01,1582,126.2,5,29674.827872475482,17719.0
3110,Maruti Swift VDI BSIV,2016,45725,4,0,1,25.2,1248,74.0,5,12872.524125372922,6525.48
3111,Maruti Swift LDI BSIV,2014,105000,4,0,1,25.2,1248,74.0,5,10139.398297514537,4704.7
3112,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,156056,4,0,1,12.8,2494,102.0,8,18668.952055596077,10387.0
3113,Hyundai Xcent 1.1 CRDi Base,2016,135000,4,0,1,24.4,1120,71.0,5,10781.407720165837,5132.400000000001
3114,Maruti Ertiga Paseo VDI,2016,67000,4,0,1,20.77,1248,88.7,7,15458.904942339583,8248.5
3115,Ford Endeavour 3.2 Trend AT 4X4,2016,90000,4,1,1,10.91,3198,197.2,7,50769.42318816101,31772.0
3116,Hyundai i20 1.4 Sportz,2019,32251,4,0,1,22.54,1396,88.73,5,18870.7264455722,10521.42
3117,Maruti Zen Estilo LXI BS IV,2009,47000,3,0,1,19.0,998,67.1,5,5755.391097124241,1784.12
3118,Maruti Ritz VDi,2011,75308,4,0,2,21.1,1248,73.9,5,8213.370029560641,3421.6
3119,Maruti Alto K10 LXI CNG Optional,2018,44202,1,0,1,45.163999999999994,998,58.2,4,5694.52,4888.0
3120,Honda City 1.5 S MT,2014,58000,3,0,1,17.0,1497,118.0,5,13110.984768071978,6684.34
3121,Maruti Swift Dzire ZXi,2009,60000,3,0,1,17.5,1298,85.8,5,7571.360606909343,2993.9
3122,BMW X1 sDrive 20d Sportline,2014,45000,4,1,1,17.05,1995,184.0,5,42515.016325501456,26273.0
3123,Tata Manza Aqua Safire,2010,41195,3,0,1,15.0,1368,90.0,5,5608.646086232516,1686.36
3124,Mahindra XUV500 W10 2WD,2016,89000,4,0,1,16.0,2179,140.0,7,27840.515236328913,16497.0
3125,Hyundai i10 Sportz AT,2009,60510,3,1,2,16.95,1197,78.9,5,8763.663820404612,3788.2000000000003
3126,Maruti Baleno Sigma 1.2,2016,8500,3,0,1,21.4,1197,83.1,5,13147.671020794909,6708.780000000001
3127,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,35981,4,0,1,24.3,1248,88.5,5,13796.38,11621.22
3128,Ford Figo Petrol ZXI,2012,23152,3,0,1,15.6,1196,70.02,5,7461.301848740549,2920.58
3129,Maruti Wagon R CNG LXI,2014,74663,1,0,1,46.955999999999996,998,67.04,5,6537.7,3971.5
3130,Volkswagen Vento Sport 1.2 TSI AT,2014,61529,3,1,1,18.19,1197,103.5,5,13441.16104257836,6904.3
3131,Mahindra Xylo D2 BS III,2010,91596,4,0,1,14.95,2489,93.7,7,6470.773025221403,2260.7000000000003
3132,Porsche Cayenne Base,2019,14298,3,1,1,13.33,2995,340.0,5,166192.0,2468.44
3133,Maruti Swift Dzire VDi,2013,83327,4,0,1,19.3,1248,73.9,5,13716.307938000344,7087.599999999999
3134,Volkswagen Polo 1.2 MPI Highline Plus,2017,22857,3,0,1,16.2,1199,74.0,5,15734.05183776157,8431.800000000001
3135,Hyundai Verna 1.6 VTVT,2013,34620,3,0,2,17.01,1591,121.3,5,12890.86725173439,6537.7
3136,Hyundai i10 Era 1.1,2010,56000,3,0,1,19.81,1086,68.05,5,8305.085661367972,3482.7000000000003
3137,Mercedes-Benz E-Class E250 CDI Launch Edition,2014,81000,4,1,1,13.0,2143,204.0,5,44807.907120684664,27800.5
3138,Maruti Zen LXI,1998,95150,3,0,3,17.3,993,60.0,5,3902.735334616208,549.9
3139,Hyundai i10 Sportz,2013,32776,3,0,1,20.36,1197,78.9,5,11588.505280070325,5670.08
3140,Honda Amaze S i-Dtech,2016,51587,4,0,1,25.8,1498,98.6,5,12744.122240842664,6439.94
3141,Tata Safari Storme VX,2016,36000,4,0,1,14.1,2179,148.0,7,21420.421009815927,12220.0
3142,Honda Brio 1.2 S MT,2015,22000,3,0,1,18.5,1198,86.8,5,7613.06,4826.900000000001
3143,Hyundai i20 Asta,2010,30754,3,0,1,17.0,1197,80.0,5,9277.27135852565,4130.36
3144,Volkswagen Jetta 2012-2014 1.4 TSI,2018,37109,3,0,1,14.69,1390,120.33,5,33893.746935612595,20529.600000000002
3145,Honda Jazz Select Edition,2010,45000,3,0,1,16.7,1198,88.8,5,6727.576794281922,2431.78
3146,Hyundai Grand i10 Sportz,2017,33284,3,0,1,18.9,1197,82.0,5,13789.680443446206,7136.48
3147,Jaguar XF Diesel,2016,55115,4,1,1,14.74,2993,270.9,5,69387.69644504867,44175.299999999996
3148,Jaguar XF 2.2 Litre Luxury,2014,18000,4,1,1,16.36,2179,187.7,5,50219.12939731703,31405.399999999998
3149,Mahindra XUV500 W8 2WD,2013,130790,4,0,1,16.0,2179,140.0,7,20026.34340634454,11291.28
3150,Maruti S Cross DDiS 320 Alpha,2015,16607,4,0,1,22.7,1598,118.0,5,17109.786314871497,9348.300000000001
3151,Audi A4 2.0 TDI 177 Bhp Premium Plus,2015,32205,4,1,1,17.11,1968,174.33,5,49503.747469219874,30928.82
3152,Renault Duster 110PS Diesel RxZ,2013,67000,4,0,1,19.01,1461,108.45,5,11790.279670046448,5804.5
3153,Maruti Swift Dzire VXI,2014,57676,3,0,1,19.1,1197,85.8,5,15348.84618417079,8175.18
3154,Volkswagen Polo Petrol Trendline 1.2L,2012,41000,3,0,1,16.47,1198,73.9,5,8763.663820404612,3788.2000000000003
3155,Maruti Omni 8 Seater BSII,2012,65000,3,0,1,19.7,796,35.0,8,5920.4792343774325,1894.1000000000001
3156,Hyundai Grand i10 1.2 Kappa Magna AT,2019,12153,3,1,1,18.9,1197,81.86,5,9751.560000000001,8358.48
3157,Tata Nano Twist XT,2014,16810,3,0,1,25.4,624,37.5,4,6012.194866184761,1955.2
3158,Audi A4 30 TFSI Premium Plus,2017,61221,3,1,1,17.84,1395,147.51,5,57629.52,26554.06
3159,Volkswagen Polo 1.2 MPI Highline,2015,22000,3,0,1,16.47,1198,74.0,5,11790.279670046448,5804.5
3160,Maruti Alto 800 LXI,2015,63714,3,0,1,22.74,796,47.3,5,7571.360606909343,2993.9
3161,Mini Cooper 5 DOOR D,2019,14857,4,1,1,20.7,1496,113.98,5,51299.56,38554.1
3162,Audi A4 New 2.0 TDI Multitronic,2012,69000,4,1,2,15.2,1968,140.8,5,21878.99916885257,12525.5
3163,Ford Endeavour Titanium 4X2,2019,14648,4,0,1,12.62,2198,158.0,7,43124.38,33433.92
3164,Ford Ecosport 1.5 Ti VCT MT Titanium,2013,100000,3,0,2,15.8,1499,110.0,5,15000.326783302942,7943.0
3165,Hyundai Grand i10 Magna,2016,22000,3,0,1,18.9,1197,82.0,5,10873.123351973165,5193.5
3166,Chevrolet Sail 1.2 LS,2014,10000,3,0,1,18.2,1199,82.4,5,13166.014147156375,6721.0
3167,Maruti Swift Dzire LXI,2015,107000,3,0,1,20.85,1197,83.14,5,10414.545192936523,4888.0
3168,Tata Zest Revotron 1.2T XM,2017,48198,3,0,1,17.57,1193,88.7,5,9323.86,5682.3
3169,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,15000,4,1,1,19.27,2143,170.0,5,55355.204778527426,34827.0
3170,Chevrolet Cruze LTZ,2014,80073,4,0,1,17.3,1998,163.7,5,16119.257491352348,8688.42
3171,Maruti Ritz VDi,2013,85388,4,0,1,21.1,1248,73.9,5,10231.113929321866,4765.8
3172,Hyundai Grand i10 1.2 Kappa Sportz Option,2017,14700,3,0,1,18.9,1197,81.86,5,13349.44541077103,6843.2
3173,Maruti Dzire LDI,2012,150000,4,0,3,28.4,1248,73.75,5,9666.02,2749.5
3174,Hyundai Verna 1.6 SX,2011,34994,4,0,1,22.32,1582,126.32,5,10231.113929321866,4765.8
3175,Jaguar XF Diesel,2014,82536,4,1,1,14.74,2993,270.9,5,55593.665421226484,34985.86
3176,Skoda Superb Elegance 1.8 TSI AT,2013,82000,3,1,1,13.7,1798,157.75,5,16376.061260412867,8859.5
3177,Maruti Wagon R LXI,2006,52000,3,0,2,18.9,998,67.1,5,6745.919920643388,2444.0
3178,Volkswagen Polo Petrol Highline 1.2L,2011,20000,3,0,1,16.47,1198,73.9,5,9497.388874863238,4277.0
3179,Honda Civic 2010-2013 1.8 S MT,2011,55000,3,0,1,14.8,1799,130.2,5,12248.85782908309,6110.0
3180,Maruti Eeco CNG 5 Seater AC,2015,47001,1,0,1,28.0,1196,63.0,5,6549.92,4545.84
3181,Maruti Wagon R VXI,2014,52000,3,0,1,22.5,998,67.04,5,6733.219999999999,4215.900000000001
3182,Maruti Swift Dzire VDI,2013,43284,4,0,1,23.4,1248,74.0,5,11331.701511009807,5499.0
3183,Hyundai Creta 1.6 SX Plus Petrol Automatic,2018,23875,3,1,1,13.0,1591,121.3,5,29418.02410341496,17547.92
3184,Hyundai Grand i10 Asta,2016,51866,3,0,1,18.9,1197,82.0,5,13166.014147156375,6721.0
3185,Nissan Micra Diesel XV Premium,2013,69000,4,0,1,23.08,1461,63.1,5,8580.232556789955,3666.0
3186,Hyundai Grand i10 1.2 Kappa Asta,2017,62788,3,0,1,18.9,1197,81.86,5,9898.199999999999,7429.76
3187,Volkswagen Vento Diesel Highline,2013,150000,4,0,1,20.54,1598,103.6,5,12248.85782908309,6110.0
3188,Toyota Fortuner 4x2 AT,2015,47566,4,1,1,12.55,2982,168.5,7,40222.12553031825,24745.5
3190,Toyota Innova Crysta 2.8 GX AT,2018,20300,4,1,1,11.36,2755,171.5,7,25625.34,21996.0
3191,Mercedes-Benz A Class A180 CDI,2015,48300,4,1,1,20.0,2143,107.3,5,35177.765780915186,21385.0
3192,Hyundai EON D Lite,2013,30000,3,0,1,21.1,814,55.2,5,6929.351184258045,2566.2000000000003
3193,Hyundai Elantra CRDi SX,2012,36000,4,0,2,22.7,1582,126.24,5,16834.639419449508,9165.0
3194,Mini Cooper 3 DOOR D,2015,27641,4,1,2,20.7,1496,113.98,4,42635.58,30268.94
3195,Renault Duster 110PS Diesel RXZ Option,2015,60000,4,0,1,19.64,1461,108.45,5,18944.098951018063,10570.300000000001
3196,Ford Endeavour 3.2 Titanium AT 4X4,2019,9000,4,1,1,10.91,3198,197.0,7,68195.3932315534,43381.0
3197,Toyota Corolla Altis GL MT,2014,60750,3,0,1,14.28,1798,138.03,5,22337.577327889212,12831.0
3198,Mahindra XUV500 W7,2018,9000,4,0,1,14.0,2179,155.0,7,20040.8,15886.0
3199,BMW 7 Series 730Ld Design Pure Excellence CBU,2012,41100,4,1,1,16.77,2993,261.49,5,202852.0,32383.0
3200,Maruti Wagon R LX BSIII,2004,60000,3,0,2,17.3,1061,64.0,5,5645.332338955447,1710.8
3201,Honda City i VTEC SV,2017,38424,3,0,1,17.8,1497,117.3,5,16852.982545810974,9177.22
3202,Maruti Swift VDI,2014,50000,4,0,1,22.9,1248,74.0,5,10964.838983780493,5254.599999999999
3203,Honda City i-VTEC CVT VX,2015,19000,3,1,1,18.0,1497,117.3,5,18684.379999999997,10936.9
3204,Maruti Ertiga VDI,2015,58734,4,0,1,20.77,1248,88.76,7,15752.394964123036,8444.02
3205,Renault Duster 110PS Diesel RxZ,2016,65257,4,0,1,19.01,1461,108.45,5,20961.842850779285,11914.5
3206,Maruti Swift Dzire VDi,2010,130000,4,0,2,19.3,1248,73.9,5,10414.545192936523,4888.0
3207,Maruti Ritz VDi,2011,79000,4,0,1,23.2,1248,73.94,5,9772.535770285223,4460.3
3208,Mahindra XUV500 W8 4WD,2013,78000,4,0,1,15.1,2179,140.0,7,22796.155486925854,13136.5
3209,Honda Brio S MT,2015,49133,3,0,1,19.4,1198,86.8,5,11350.044637371271,5511.219999999999
3210,Mercedes-Benz M-Class ML 350 4Matic,2016,22769,4,1,1,18.386848433242506,2987,165.0,5,93362.16259948429,60146.84
3211,Tata Manza Club Class Quadrajet90 LS,2014,54448,4,0,1,21.02,1248,88.8,5,9864.251402092554,4521.400000000001
3212,Toyota Innova 2.5 V Diesel 7-seater,2014,158793,4,0,1,12.8,2494,102.0,7,26905.015791894166,15873.78
3213,Maruti Swift VXI,2015,62088,3,0,1,18.6,1197,85.8,5,10689.692088358508,5071.3
3214,Hyundai Verna 1.6 EX VTVT,2012,14800,3,0,1,17.01,1591,121.3,5,11148.27024739515,5376.8
3215,Honda Mobilio S i VTEC,2015,26000,3,0,1,17.3,1497,117.3,7,10873.123351973165,5193.5
3216,Honda Amaze S i-Vtech,2017,32005,3,0,1,18.0,1198,86.7,5,10873.123351973165,5193.5
3217,Honda City i-VTEC CVT VX,2017,35000,3,1,1,18.0,1497,117.3,5,17926.74,9409.4
3218,Land Rover Range Rover 2.2L Dynamic,2015,52000,4,1,1,12.7,2179,187.7,5,75991.22193517632,48574.5
3219,Honda City i-VTEC V,2017,11000,3,0,1,17.4,1497,117.3,5,15360.54,10387.0
3220,Mercedes-Benz E-Class 280 Elegance,2008,62000,3,1,1,9.5,2997,231.1,5,15917.483101376225,8554.0
3221,Ford Ikon 1.3 Flair,2002,65134,3,0,3,13.8,1299,70.0,5,4544.744757267506,977.6
3222,Toyota Fortuner 4x2 Manual,2013,71000,4,0,1,13.0,2982,168.5,7,31050.56234958541,18635.5
3223,Maruti A-Star Vxi,2008,51366,3,0,1,19.0,998,66.1,5,7204.49807968003,2749.5
3224,Tata Sumo EX,2016,46300,4,0,1,14.07,1948,83.1,7,11973.710933661105,5926.7
3225,Honda City V AT,2012,60908,3,1,2,15.6,1497,116.3,5,14853.581772411217,7845.24
3226,Nissan Micra XV D,2012,93450,4,0,2,23.19,1461,63.12,5,11584.560000000001,3055.0
3227,Hyundai Verna SX CRDi AT,2011,104000,4,1,1,19.08,1582,126.32,5,13624.592306193015,7026.5
3228,Maruti 800 Std,2003,52000,3,0,1,16.1,796,37.0,4,3994.4509664235366,611.0
3229,Mahindra XUV500 W8 4WD,2015,42999,4,0,1,15.1,2179,140.0,7,24208.57621675871,14077.439999999999
3230,Maruti SX4 VDI,2014,90000,4,0,1,21.5,1248,88.8,5,11331.701511009807,5499.0
3231,Hyundai i20 Sportz AT 1.4,2013,72000,3,1,1,15.0,1396,98.6,5,11790.279670046448,5804.5
3232,Hyundai Creta 1.6 CRDi SX,2019,54321,4,0,1,19.67,1582,126.2,5,27913.88774177477,16545.879999999997
3233,Mercedes-Benz E-Class E250 CDI Avantgrade,2015,59630,4,1,1,13.0,2143,201.1,5,46018.5534605414,28607.02
3234,Toyota Fortuner 4x2 AT,2013,116000,4,1,2,12.55,2982,168.5,7,38387.81289417168,23523.5
3235,Volvo S60 D4 KINETIC,2015,34000,4,1,1,9.0,1984,181.0,5,39763.5473712816,24440.0
3236,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2011,70000,4,1,1,14.21,2143,203.0,5,26923.35891825563,15886.0
3237,Honda Accord 2.4 Elegance M/T,2010,80000,3,0,1,10.2,2354,180.0,5,10396.202066575057,4875.780000000001
3238,Honda Amaze S i-Dtech,2015,110000,4,0,1,25.8,1498,98.6,5,11606.848406431793,5682.3
3239,Maruti Dzire ZDI,2013,56454,4,0,1,28.4,1248,73.75,5,10936.9,5682.3
3240,Maruti Swift LXI,2013,60000,3,0,1,18.6,1197,85.8,5,8855.379452211939,3849.2999999999997
3241,Toyota Corolla Altis G HV AT,2013,56000,3,1,1,14.53,1798,138.1,5,18210.373896559435,10081.5
3242,Land Rover Range Rover Vogue SE 4.4 SDV8,2012,63000,4,1,2,11.49,4367,335.3,5,122307.61599787715,79430.0
3243,Maruti Swift VDI,2012,63000,4,0,1,22.9,1248,74.0,5,11331.701511009807,5499.0
3244,Jeep Compass 2.0 Limited Option 4X4,2017,15050,4,0,1,16.3,1956,170.0,5,28338.18,21385.0
3245,Maruti Swift VXI BSIV,2016,29401,3,0,1,20.4,1197,81.8,5,10983.18211014196,5266.82
3246,Honda Jazz 1.2 SV i VTEC,2016,25238,3,0,1,18.7,1199,88.7,5,14450.032992458971,7576.400000000001
3248,Volkswagen Polo Petrol Trendline 1.2L,2011,58752,3,0,1,16.47,1198,73.9,5,9167.212600356856,4057.04
3249,Honda Civic 2006-2010 1.8 V AT,2011,62000,3,1,1,12.9,1799,130.0,5,9955.96703389988,4582.5
3250,Toyota Etios G SP,2013,132000,3,0,1,16.78,1496,88.73,5,11698.564038239121,5743.400000000001
3251,Hyundai Verna 1.6 SX VTVT,2016,51000,3,0,1,17.01,1591,121.3,5,15000.326783302942,7943.0
3252,Toyota Innova 2.5 G4 Diesel 8-seater,2009,185200,4,0,1,12.8,2494,102.0,8,16376.061260412867,8859.5
3253,Maruti SX4 S Cross DDiS 320 Zeta,2016,61717,4,0,1,22.7,1598,118.0,5,19476.049615500568,10924.68
3254,Ford Freestyle Titanium Plus Petrol,2018,8896,3,0,1,19.0,1194,94.68,5,10069.28,8969.48
3255,Maruti Baleno Alpha 1.2,2016,17000,3,0,1,21.4,1197,83.1,5,15734.05183776157,8431.800000000001
3256,Honda Jazz V,2016,31378,3,0,1,18.2,1199,88.7,5,10643.62,7209.8
3257,Hyundai Verna 1.6 CRDi EX AT,2013,114000,4,1,1,22.32,1582,126.3,5,15458.904942339583,8248.5
3258,Honda Amaze VX i-DTEC,2014,81000,4,0,1,25.8,1498,98.6,5,10597.97645655118,5010.2
3259,Audi Q3 30 TDI Premium FWD,2017,31000,4,1,1,18.51,1968,147.51,5,54684.5,32994.0
3260,Skoda Rapid 2013-2016 1.6 MPI Ambition,2014,35000,3,0,1,15.0,1598,103.52,5,11331.701511009807,5499.0
3261,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,60001,4,1,1,17.11,1968,174.33,5,29674.827872475482,17719.0
3262,Maruti Swift Dzire VDI,2014,75074,4,0,1,23.4,1248,74.0,5,12707.435988119732,6415.5
3263,Tata Indica Vista Quadrajet LS,2012,80000,4,0,2,22.3,1248,74.0,5,5278.469811726134,1466.3999999999999
3264,Toyota Innova 2.5 G (Diesel) 8 Seater,2006,147350,4,0,2,12.99,2494,100.6,8,12157.142197275763,6048.900000000001
3265,Renault Duster 110PS Diesel RxZ Plus,2013,60000,4,0,1,19.64,1461,108.45,5,16834.639419449508,9165.0
3266,Mercedes-Benz E-Class E400 Cabriolet,2015,7501,3,1,1,10.0,2996,333.0,4,107010.54,58656.0
3267,Honda Amaze S i-Dtech,2015,58000,4,0,1,25.8,1498,98.6,5,11239.985879202479,5437.900000000001
3268,Mercedes-Benz GLE 350d,2018,29277,4,1,1,11.57,2987,254.79,5,116248.86,72892.3
3269,Maruti Ritz VDi,2015,57034,4,0,1,23.2,1248,73.94,5,11111.583994672219,5352.36
3270,Maruti Ciaz ZDi Plus SHVS,2016,40810,4,0,1,28.09,1248,88.5,5,17568.364473908136,9653.800000000001
3271,Hyundai Santro Xing GL,2008,35268,3,0,2,18.386848433242506,1086,62.0,5,6525.802404305799,2297.3599999999997
3273,Maruti Baleno Delta CVT,2018,34630,3,1,1,21.4,1197,83.1,5,10472.54,8908.38
3274,Ford Fiesta Diesel Titanium Plus,2012,45122,4,0,1,23.5,1498,88.7,5,14083.170465229658,7332.0
3275,Mahindra XUV500 W8 2WD,2011,126000,4,0,3,16.0,2179,140.0,7,15367.189310532256,8187.400000000001
3276,Maruti Alto LXi,2009,63000,3,0,1,19.7,796,46.3,5,5828.763602570104,1833.0
3277,Mini Cooper 3 DOOR D,2016,32298,4,1,1,20.7,1496,113.98,4,42770.0,29083.600000000002
3278,Mahindra XUV500 W8 4WD,2014,63288,4,0,1,15.1,2179,140.0,7,17329.903831209078,9494.939999999999
3279,Hyundai Santro Xing GLS,2012,43337,3,0,1,17.92,1086,62.1,5,9167.212600356856,4057.04
3280,Maruti Swift VDI,2015,46561,4,0,1,22.9,1248,74.0,5,12138.799070914296,6036.68
3281,Mercedes-Benz A Class A180 CDI,2013,34000,4,1,2,20.0,2143,107.3,5,23254.733645962497,13442.0
3282,Renault KWID RXT,2016,48000,3,0,1,25.17,799,53.3,5,9313.957611248583,4154.8
3283,Maruti Swift VDI,2013,56263,4,0,1,22.9,1248,74.0,5,10726.37834108144,5095.74
3284,Maruti Zen LXI,2005,84060,3,0,2,17.3,993,60.0,5,5370.185443533463,1527.5
3285,Hyundai Grand i10 Magna AT,2016,9000,3,1,1,18.9,1197,82.0,5,13074.298515349046,6659.900000000001
3286,Tata Manza Aura Quadrajet BS IV,2012,79000,4,0,1,21.12,1248,88.8,5,7828.164375969863,3164.98
3287,Mahindra XUV500 W10 AWD,2015,87900,4,0,1,16.0,2179,140.0,7,25107.389408470528,14676.22
3288,Maruti Swift Dzire 1.2 Vxi BSIV,2010,72425,3,0,2,17.5,1197,85.8,5,7571.360606909343,2993.9
3289,Audi Q3 35 TDI Quattro Premium Plus,2015,38000,4,1,1,15.73,1968,174.33,5,56272.36109660071,35438.0
3291,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2010,107000,4,1,1,14.84,2143,170.0,5,25070.703155747597,14651.78
3292,Honda City i VTEC CVT VX,2015,51000,3,1,1,18.0,1497,117.3,5,17568.364473908136,9653.800000000001
3293,Toyota Innova 2.5 GX 7 STR,2010,140000,4,0,3,12.8,2494,102.0,7,14541.7486242663,7637.5
3294,Chevrolet Beat LT,2011,48000,3,0,2,18.6,1199,79.4,5,6379.057393414074,2199.6
3295,Maruti Wagon R LXI CNG,2013,62000,1,0,1,37.24,998,58.16,5,8213.370029560641,3421.6
3296,Honda Jazz 1.2 S i VTEC,2015,31000,3,0,1,18.7,1199,88.7,5,12065.426565468433,5987.8
3297,Nissan Micra XL Primo,2010,75055,3,0,1,18.06,1198,75.0,5,7204.49807968003,2749.5
3298,Maruti Ciaz AT ZXi,2017,51210,3,1,1,19.12,1373,91.1,5,19384.333983693235,10863.58
3299,Toyota Fortuner 4x2 AT,2012,87000,4,1,1,12.55,2982,168.5,7,30591.984190548766,18330.0
3300,Ford Aspire Ambiente Diesel,2018,17000,4,0,1,26.1,1498,99.0,5,9238.32,6904.3
3301,Maruti Ertiga ZDI,2014,57000,4,0,1,20.77,1248,88.8,7,15917.483101376225,8554.0
3302,Maruti Alto 800 LXI,2016,9370,3,0,1,22.74,796,47.3,5,8488.516924982627,3604.9
3303,Honda Brio V MT,2013,53226,3,0,1,19.4,1198,86.8,5,9130.526347633924,4032.6
3304,Hyundai Verna Transform CRDi VGT SX ABS,2010,120000,4,0,2,16.2,1493,110.0,5,9497.388874863238,4277.0
3305,Honda City 1.5 GXI,2007,75055,3,0,1,12.8,1493,100.0,5,7296.213711487358,2810.6
3306,Hyundai Creta 1.6 CRDi SX,2017,37247,4,0,1,19.67,1582,126.2,5,28189.03463719676,16729.18
3307,Toyota Etios Liva GD,2013,64000,4,0,1,23.59,1364,67.06,5,8763.663820404612,3788.2000000000003
3308,Hyundai Sonata Transform 2.4 GDi MT,2014,12000,3,0,1,13.44,2359,198.25,5,26464.78075921899,15580.5
3309,Hyundai Creta 1.6 CRDi SX Option,2017,40158,4,0,1,19.67,1582,126.2,5,28299.093395365555,16802.5
3310,Honda Jazz 1.2 SV i VTEC,2017,11000,3,0,1,18.7,1199,88.7,5,15458.904942339583,8248.5
3311,Volkswagen Vento Diesel Comfortline,2014,70010,4,0,1,20.54,1598,103.6,5,12707.435988119732,6415.5
3312,Mahindra XUV500 W6 2WD,2015,82000,4,0,1,16.0,2179,140.0,7,19127.530214632716,10692.5
3313,Mahindra TUV 300 2015-2019 T8,2017,57259,4,0,1,18.49,1493,100.0,7,19347.647730970304,10839.14
3314,Honda Accord 2001-2003 2.3 VTi L AT,2010,84000,3,1,2,11.1,2354,142.0,5,15000.326783302942,7943.0
3315,Maruti Ertiga VDI,2012,168000,4,0,1,20.77,1248,88.76,7,11331.701511009807,5499.0
3316,Mahindra Ssangyong Rexton RX5,2012,73670,4,0,1,12.83,2696,162.0,7,26006.202600182347,15275.0
3317,Toyota Fortuner 4x2 AT,2014,89540,4,1,1,12.55,2982,168.5,7,33893.746935612595,20529.600000000002
3318,Maruti Ertiga ZDI,2016,85423,4,0,1,20.77,1248,88.8,7,19127.530214632716,10692.5
3319,Hyundai Elantra CRDi SX AT,2013,48823,4,1,1,19.5,1582,126.24,5,18668.952055596077,10387.0
3320,Hyundai i10 Magna 1.2,2011,35082,3,0,1,20.36,1197,78.9,5,7131.125574234167,2700.62
3321,Maruti Omni MPI STD BSIV,2012,126000,3,0,1,16.8,796,34.2,5,6012.194866184761,1955.2
3322,Honda Amaze VX AT i-Vtech,2016,19000,3,1,1,15.5,1198,86.7,5,14541.7486242663,7637.5
3323,Honda Civic 2006-2010 1.8 V AT,2007,69000,3,1,2,12.9,1799,130.0,5,7204.49807968003,2749.5
3324,Mercedes-Benz CLA 200 CDI Sport,2019,29836,4,1,1,17.9,2143,136.0,5,52631.54,31466.5
3325,Skoda Superb 1.8 TFSI MT,2010,48002,3,0,2,13.14,1798,157.8,5,15458.904942339583,8248.5
3326,Maruti Ciaz ZDi Plus SHVS,2015,52324,4,0,1,28.09,1248,88.5,5,14541.7486242663,7637.5
3327,Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,65000,4,0,1,22.7,1498,89.84,5,12432.289092697747,6232.2
3328,Mercedes-Benz M-Class ML 320 CDI,2009,66000,4,1,2,8.7,2987,224.34,5,22796.155486925854,13136.5
3329,Hyundai Grand i10 CRDi Sportz,2016,75700,4,0,1,24.0,1120,70.0,5,13532.876674385689,6965.400000000001
3330,Volkswagen Vento Diesel Breeze,2013,43000,4,0,1,20.5,1598,105.0,5,13991.454833422331,7270.900000000001
3331,Chevrolet Beat Diesel LT,2012,42706,4,0,1,25.44,936,56.3,5,7479.6449751020145,2932.7999999999997
3332,Mahindra Quanto C6,2013,35000,4,0,1,17.21,1493,100.0,7,9479.045748501774,4264.780000000001
3333,Hyundai i10 Asta 1.2 AT with Sunroof,2011,54348,3,1,1,19.2,1197,80.0,5,10414.545192936523,4888.0
3334,Toyota Etios Liva 1.4 GD,2013,84000,4,0,1,23.59,1364,67.04,5,9568.26,4704.7
3335,Toyota Corolla Altis 2008-2013 1.8 VL AT,2010,63298,3,1,1,14.53,1794,138.1,5,10322.829561129194,4826.900000000001
3336,Hyundai i10 Magna 1.2,2013,75049,3,0,2,20.36,1197,78.9,5,8580.232556789955,3666.0
3337,Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,24237,3,0,1,18.16,1196,86.8,5,15367.189310532256,8187.400000000001
